plane_idx,x_cm,z_cm,weight
3,-0.015897,-0.006078,0.986557
4,-0.031794,-0.012156,0.986557
0,0.084409,-0.029190,0.909170
1,0.042205,-0.014595,0.909170
2,0.000000,0.000000,0.909170
3,-0.042205,0.014595,0.909170
4,-0.084409,0.029190,0.909170
0,0.030972,-0.043634,0.966875
1,0.015486,-0.021817,0.966875
2,0.000000,-0.000000,0.966875
3,-0.015486,0.021817,0.966875
4,-0.030972,0.043634,0.966875
0,0.060064,0.051621,0.928158
1,0.030032,0.025810,0.928158
2,-0.000000,0.000000,0.928158
3,-0.030032,-0.025810,0.928158
4,-0.060064,-0.051621,0.928158
0,-0.065373,0.064261,0.904464
1,-0.032687,0.032131,0.904464
2,-0.000000,0.000000,0.904464
3,0.032687,-0.032131,0.904464
4,0.065373,-0.064261,0.904464
0,0.006111,0.012744,0.997685
1,0.003056,0.006372,0.997685
2,-0.000000,-0.000000,0.997685
3,-0.003056,-0.006372,0.997685
4,-0.006111,-0.012744,0.997685
0,0.002437,0.072854,0.938950
1,0.001218,0.036427,0.938950
2,0.000000,-0.000000,0.938950
3,-0.001218,-0.036427,0.938950
4,-0.002437,-0.072854,0.938950
0,0.052493,0.001073,0.968100
1,0.026247,0.000536,0.968100
2,0.000000,0.000000,0.968100
3,-0.026247,-0.000536,0.968100
4,-0.052493,-0.001073,0.968100
0,-0.064710,-0.044480,0.929351
1,-0.032355,-0.022240,0.929351
2,0.000000,0.000000,0.929351
3,0.032355,0.022240,0.929351
4,0.064710,0.044480,0.929351
0,0.006734,-0.024095,0.992738
1,0.003367,-0.012047,0.992738
2,-0.000000,-0.000000,0.992738
3,-0.003367,0.012047,0.992738
4,-0.006734,0.024095,0.992738
0,-0.086266,0.001584,0.915075
1,-0.043133,0.000792,0.915075
2,0.000000,-0.000000,0.915075
3,0.043133,-0.000792,0.915075
4,0.086266,-0.001584,0.915075
0,0.075637,-0.004327,0.934143
1,0.037819,-0.002163,0.934143
2,0.000000,0.000000,0.934143
3,-0.037819,0.002163,0.934143
4,-0.075637,0.004327,0.934143
0,-0.068145,0.015612,0.943771
1,-0.034072,0.007806,0.943771
2,-0.000000,0.000000,0.943771
3,0.034072,-0.007806,0.943771
4,0.068145,-0.015612,0.943771
0,0.003703,-0.056295,0.963207
1,0.001851,-0.028147,0.963207
2,-0.000000,0.000000,0.963207
3,-0.001851,0.028147,0.963207
4,-0.003703,0.056295,0.963207
0,0.008692,0.084592,0.917444
1,0.004346,0.042296,0.917444
2,-0.000000,0.000000,0.917444
3,-0.004346,-0.042296,0.917444
4,-0.008692,-0.084592,0.917444
0,0.031698,-0.016136,0.985322
1,0.015849,-0.008068,0.985322
2,0.000000,0.000000,0.985322
3,-0.015849,0.008068,0.985322
4,-0.031698,0.016136,0.985322
0,-0.062053,-0.065061,0.907992
1,-0.031027,-0.032531,0.907992
2,0.000000,-0.000000,0.907992
3,0.031027,0.032531,0.907992
4,0.062053,0.065061,0.907992
0,0.086536,-0.012997,0.912709
1,0.043268,-0.006498,0.912709
2,-0.000000,0.000000,0.912709
3,-0.043268,0.006498,0.912709
4,-0.086536,0.012997,0.912709
0,-0.056875,-0.031834,0.951033
1,-0.028438,-0.015917,0.951033
2,-0.000000,0.000000,0.951033
3,0.028438,0.015917,0.951033
4,0.056875,0.031834,0.951033
0,0.036220,-0.035096,0.970552
1,0.018110,-0.017548,0.970552
2,-0.000000,0.000000,0.970552
3,-0.018110,0.017548,0.970552
4,-0.036220,0.035096,0.970552
0,0.086899,0.030955,0.903290
1,0.043450,0.015478,0.903290
2,-0.000000,0.000000,0.903290
3,-0.043450,-0.015478,0.903290
4,-0.086899,-0.030955,0.903290
0,-0.000596,-0.002511,0.999923
1,-0.000298,-0.001255,0.999923
2,0.000000,0.000000,0.999923
3,0.000298,0.001255,0.999923
4,0.000596,0.002511,0.999923
0,-0.038185,0.084093,0.903069
1,-0.019092,0.042047,0.903069
2,0.000000,-0.000000,0.903069
3,0.019092,-0.042047,0.903069
4,0.038185,-0.084093,0.903069
0,0.027037,-0.066253,0.941133
1,0.013518,-0.033127,0.941133
2,0.000000,0.000000,0.941133
3,-0.013518,0.033127,0.941133
4,-0.027037,0.066253,0.941133
0,0.005659,0.028756,0.990033
1,0.002830,0.014378,0.990033
2,-0.000000,0.000000,0.990033
3,-0.002830,-0.014378,0.990033
4,-0.005659,-0.028756,0.990033
0,0.049433,-0.010952,0.970322
1,0.024717,-0.005476,0.970322
2,0.000000,-0.000000,0.970322
3,-0.024717,0.005476,0.970322
4,-0.049433,0.010952,0.970322
0,0.044517,0.012476,0.975234
1,0.022258,0.006238,0.975234
2,0.000000,0.000000,0.975234
3,-0.022258,-0.006238,0.975234
4,-0.044517,-0.012476,0.975234
0,-0.048871,-0.056199,0.936319
1,-0.024435,-0.028099,0.936319
2,-0.000000,0.000000,0.936319
3,0.024435,0.028099,0.936319
4,0.048871,0.056199,0.936319
0,-0.060218,-0.001663,0.958097
1,-0.030109,-0.000832,0.958097
2,0.000000,-0.000000,0.958097
3,0.030109,0.000832,0.958097
4,0.060218,0.001663,0.958097
0,-0.007230,0.088534,0.910128
1,-0.003615,0.044267,0.910128
2,-0.000000,-0.000000,0.910128
3,0.003615,-0.044267,0.910128
4,0.007230,-0.088534,0.910128
0,-0.050791,0.060051,0.929129
1,-0.025395,0.030026,0.929129
2,0.000000,0.000000,0.929129
3,0.025395,-0.030026,0.929129
4,0.050791,-0.060051,0.929129
0,-0.049501,-0.049568,0.943546
1,-0.024751,-0.024784,0.943546
2,0.000000,0.000000,0.943546
3,0.024751,0.024784,0.943546
4,0.049501,0.049568,0.943546
0,0.013977,-0.054840,0.962977
1,0.006988,-0.027420,0.962977
2,0.000000,0.000000,0.962977
3,-0.006988,0.027420,0.962977
4,-0.013977,0.054840,0.962977
0,-0.008393,0.006539,0.998689
1,-0.004196,0.003270,0.998689
2,-0.000000,-0.000000,0.998689
3,0.004196,-0.003270,0.998689
4,0.008393,-0.006539,0.998689
0,-0.012124,0.040876,0.978925
1,-0.006062,0.020438,0.978925
2,-0.000000,-0.000000,0.978925
3,0.006062,-0.020438,0.978925
4,0.012124,-0.040876,0.978925
0,0.062957,0.020275,0.949593
1,0.031479,0.010138,0.949593
2,-0.000000,-0.000000,0.949593
3,-0.031479,-0.010138,0.949593
4,-0.062957,-0.020275,0.949593
0,-0.032390,-0.040262,0.969096
1,-0.016195,-0.020131,0.969096
2,0.000000,-0.000000,0.969096
3,0.016195,0.020131,0.969096
4,0.032390,0.040262,0.969096
0,0.017379,0.015405,0.993743
1,0.008689,0.007703,0.993743
2,-0.000000,-0.000000,0.993743
3,-0.008689,-0.007703,0.993743
4,-0.017379,-0.015405,0.993743
0,-0.022363,-0.082811,0.916038
1,-0.011181,-0.041406,0.916038
2,0.000000,-0.000000,0.916038
3,0.011181,0.041406,0.916038
4,0.022363,0.082811,0.916038
0,-0.028974,0.069381,0.935118
1,-0.014487,0.034690,0.935118
2,-0.000000,0.000000,0.935118
3,0.014487,-0.034690,0.935118
4,0.028974,-0.069381,0.935118
0,-0.037224,-0.002457,0.983857
1,-0.018612,-0.001229,0.983857
2,-0.000000,0.000000,0.983857
3,0.018612,0.001229,0.983857
4,0.037224,0.002457,0.983857
0,-0.083688,0.011873,0.918408
1,-0.041844,0.005937,0.918408
2,-0.000000,-0.000000,0.918408
3,0.041844,-0.005937,0.918408
4,0.083688,-0.011873,0.918408
0,-0.022918,0.038803,0.976464
1,-0.011459,0.019401,0.976464
2,-0.000000,-0.000000,0.976464
3,0.011459,-0.019401,0.976464
4,0.022918,-0.038803,0.976464
0,0.018314,-0.061856,0.952019
1,0.009157,-0.030928,0.952019
2,-0.000000,0.000000,0.952019
3,-0.009157,0.030928,0.952019
4,-0.018314,0.061856,0.952019
0,0.040024,-0.001675,0.981390
1,0.020012,-0.000837,0.981390
2,-0.000000,0.000000,0.981390
3,-0.020012,0.000837,0.981390
4,-0.040024,0.001675,0.981390
0,-0.008462,0.070302,0.942338
1,-0.004231,0.035151,0.942338
2,-0.000000,-0.000000,0.942338
3,0.004231,-0.035151,0.942338
4,0.008462,-0.070302,0.942338
0,0.017349,-0.038256,0.979541
1,0.008675,-0.019128,0.979541
2,-0.000000,-0.000000,0.979541
3,-0.008675,0.019128,0.979541
4,-0.017349,0.038256,0.979541
0,-0.039937,-0.024407,0.974620
1,-0.019968,-0.012204,0.974620
2,-0.000000,0.000000,0.974620
3,0.019968,0.012204,0.974620
4,0.039937,0.024407,0.974620
0,0.001088,-0.090309,0.907182
1,0.000544,-0.045154,0.907182
2,0.000000,0.000000,0.907182
3,-0.000544,0.045154,0.907182
4,-0.001088,0.090309,0.907182
0,-0.004082,0.080222,0.926142
1,-0.002041,0.040111,0.926142
2,0.000000,-0.000000,0.926142
3,0.002041,-0.040111,0.926142
4,0.004082,-0.080222,0.926142
0,0.064284,0.054397,0.919003
1,0.032142,0.027198,0.919003
2,0.000000,0.000000,0.919003
3,-0.032142,-0.027198,0.919003
4,-0.064284,-0.054397,0.919003
0,0.016526,0.065279,0.947776
1,0.008263,0.032640,0.947776
2,0.000000,0.000000,0.947776
3,-0.008263,-0.032640,0.947776
4,-0.016526,-0.065279,0.947776
0,0.009989,-0.008166,0.998071
1,0.004994,-0.004083,0.998071
2,0.000000,-0.000000,0.998071
3,-0.004994,0.004083,0.998071
4,-0.009989,0.008166,0.998071
0,-0.017880,0.057061,0.958707
1,-0.008940,0.028531,0.958707
2,0.000000,0.000000,0.958707
3,0.008940,-0.028531,0.958707
4,0.017880,-0.057061,0.958707
0,-0.025305,-0.068117,0.939326
1,-0.012652,-0.034059,0.939326
2,-0.000000,-0.000000,0.939326
3,0.012652,0.034059,0.939326
4,0.025305,0.068117,0.939326
0,-0.061605,-0.025157,0.948987
1,-0.030802,-0.012578,0.948987
2,0.000000,0.000000,0.948987
3,0.030802,0.012578,0.948987
4,0.061605,0.025157,0.948987
0,-0.039043,-0.040313,0.963589
1,-0.019522,-0.020157,0.963589
2,0.000000,0.000000,0.963589
3,0.019522,0.020157,0.963589
4,0.039043,0.040313,0.963589
0,0.045245,-0.006088,0.975849
1,0.022622,-0.003044,0.975849
2,-0.000000,0.000000,0.975849
3,-0.022622,0.003044,0.975849
4,-0.045245,0.006088,0.975849
0,-0.017236,0.072085,0.936920
1,-0.008618,0.036043,0.936920
2,0.000000,0.000000,0.936920
3,0.008618,-0.036043,0.936920
4,0.017236,-0.072085,0.936920
0,-0.000745,-0.068121,0.946566
1,-0.000372,-0.034061,0.946566
2,0.000000,0.000000,0.946566
3,0.000372,0.034061,0.946566
4,0.000745,0.068121,0.946566
0,0.065694,-0.040048,0.932119
1,0.032847,-0.020024,0.932119
2,0.000000,-0.000000,0.932119
3,-0.032847,0.020024,0.932119
4,-0.065694,0.040048,0.932119
0,-0.070739,-0.007948,0.941736
1,-0.035370,-0.003974,0.941736
2,-0.000000,-0.000000,0.941736
3,0.035370,0.003974,0.941736
4,0.070739,0.007948,0.941736
0,-0.037895,0.060919,0.940832
1,-0.018947,0.030459,0.940832
2,-0.000000,0.000000,0.940832
3,0.018947,-0.030459,0.940832
4,0.037895,-0.060919,0.940832
0,-0.058102,-0.065789,0.912191
1,-0.029051,-0.032895,0.912191
2,0.000000,-0.000000,0.912191
3,0.029051,0.032895,0.912191
4,0.058102,0.065789,0.912191
0,0.004197,0.065400,0.950502
1,0.002098,0.032700,0.950502
2,-0.000000,-0.000000,0.950502
3,-0.002098,-0.032700,0.950502
4,-0.004197,-0.065400,0.950502
0,0.068458,-0.050906,0.916925
1,0.034229,-0.025453,0.916925
2,-0.000000,-0.000000,0.916925
3,-0.034229,0.025453,0.916925
4,-0.068458,0.050906,0.916925
0,-0.094757,-0.001891,0.898092
1,-0.047379,-0.000945,0.898092
2,0.000000,-0.000000,0.898092
3,0.047379,0.000945,0.898092
4,0.094757,0.001891,0.898092
0,0.019980,0.071931,0.936018
1,0.009990,0.035965,0.936018
2,0.000000,0.000000,0.936018
3,-0.009990,-0.035965,0.936018
4,-0.019980,-0.071931,0.936018
0,0.055606,0.023739,0.957794
1,0.027803,0.011870,0.957794
2,0.000000,-0.000000,0.957794
3,-0.027803,-0.011870,0.957794
4,-0.055606,-0.023739,0.957794
0,0.031762,-0.065965,0.938423
1,0.015881,-0.032982,0.938423
2,0.000000,-0.000000,0.938423
3,-0.015881,0.032982,0.938423
4,-0.031762,0.065965,0.938423
0,-0.060081,0.029970,0.948079
1,-0.030040,0.014985,0.948079
2,-0.000000,0.000000,0.948079
3,0.030040,-0.014985,0.948079
4,0.060081,-0.029970,0.948079
0,-0.036922,0.069636,0.928830
1,-0.018461,0.034818,0.928830
2,0.000000,-0.000000,0.928830
3,0.018461,-0.034818,0.928830
4,0.036922,-0.069636,0.928830
0,-0.023619,-0.059362,0.952929
1,-0.011809,-0.029681,0.952929
2,0.000000,0.000000,0.952929
3,0.011809,0.029681,0.952929
4,0.023619,0.059362,0.952929
0,0.039953,0.027944,0.972469
1,0.019976,0.013972,0.972469
2,0.000000,-0.000000,0.972469
3,-0.019976,-0.013972,0.972469
4,-0.039953,-0.027944,0.972469
0,-0.000058,0.011825,0.998380
1,-0.000029,0.005912,0.998380
2,0.000000,-0.000000,0.998380
3,0.000029,-0.005912,0.998380
4,0.000058,-0.011825,0.998380
0,0.046177,-0.069469,0.920487
1,0.023088,-0.034735,0.920487
2,0.000000,-0.000000,0.920487
3,-0.023088,0.034735,0.920487
4,-0.046177,0.069469,0.920487
0,0.071892,0.009230,0.939627
1,0.035946,0.004615,0.939627
2,0.000000,0.000000,0.939627
3,-0.035946,-0.004615,0.939627
4,-0.071892,-0.009230,0.939627
0,-0.023898,-0.020519,0.988488
1,-0.011949,-0.010259,0.988488
2,0.000000,-0.000000,0.988488
3,0.011949,0.010259,0.988488
4,0.023898,0.020519,0.988488
0,-0.035922,0.080748,0.911011
1,-0.017961,0.040374,0.911011
2,-0.000000,-0.000000,0.911011
3,0.017961,-0.040374,0.911011
4,0.035922,-0.080748,0.911011
0,-0.075305,-0.041395,0.915741
1,-0.037653,-0.020698,0.915741
2,-0.000000,0.000000,0.915741
3,0.037653,0.020698,0.915741
4,0.075305,0.041395,0.915741
0,-0.013249,0.061641,0.954143
1,-0.006625,0.030821,0.954143
2,0.000000,0.000000,0.954143
3,0.006625,-0.030821,0.954143
4,0.013249,-0.061641,0.954143
0,-0.047320,0.005607,0.973698
1,-0.023660,0.002804,0.973698
2,0.000000,0.000000,0.973698
3,0.023660,-0.002804,0.973698
4,0.047320,-0.005607,0.973698
0,0.012968,-0.074240,0.934818
1,0.006484,-0.037120,0.934818
2,-0.000000,-0.000000,0.934818
3,-0.006484,0.037120,0.934818
4,-0.012968,0.074240,0.934818
0,0.036626,0.008767,0.983548
1,0.018313,0.004383,0.983548
2,0.000000,0.000000,0.983548
3,-0.018313,-0.004383,0.983548
4,-0.036626,-0.008767,0.983548
0,0.026154,-0.049385,0.963893
1,0.013077,-0.024692,0.963893
2,-0.000000,-0.000000,0.963893
3,-0.013077,0.024692,0.963893
4,-0.026154,0.049385,0.963893
0,0.053006,0.061012,0.925248
1,0.026503,0.030506,0.925248
2,0.000000,0.000000,0.925248
3,-0.026503,-0.030506,0.925248
4,-0.053006,-0.061012,0.925248
0,0.026054,-0.090538,0.899260
1,0.013027,-0.045269,0.899260
2,0.000000,-0.000000,0.899260
3,-0.013027,0.045269,0.899260
4,-0.026054,0.090538,0.899260
0,-0.073933,0.000791,0.937220
1,-0.036967,0.000395,0.937220
2,-0.000000,-0.000000,0.937220
3,0.036967,-0.000395,0.937220
4,0.073933,-0.000791,0.937220
0,-0.011589,-0.032725,0.986017
1,-0.005795,-0.016362,0.986017
2,-0.000000,-0.000000,0.986017
3,0.005795,0.016362,0.986017
4,0.011589,0.032725,0.986017
0,0.050839,-0.061110,0.927635
1,0.025419,-0.030555,0.927635
2,0.000000,-0.000000,0.927635
3,-0.025419,0.030555,0.927635
4,-0.050839,0.061110,0.927635
0,-0.040064,-0.005124,0.981082
1,-0.020032,-0.002562,0.981082
2,0.000000,0.000000,0.981082
3,0.020032,0.002562,0.981082
4,0.040064,0.005124,0.981082
0,-0.014276,-0.069547,0.942038
1,-0.007138,-0.034773,0.942038
2,-0.000000,0.000000,0.942038
3,0.007138,0.034773,0.942038
4,0.014276,0.069547,0.942038
0,-0.060218,-0.055848,0.922865
1,-0.030109,-0.027924,0.922865
2,0.000000,-0.000000,0.922865
3,0.030109,0.027924,0.922865
4,0.060218,0.055848,0.922865
0,0.001951,-0.009097,0.998998
1,0.000975,-0.004549,0.998998
2,-0.000000,-0.000000,0.998998
3,-0.000975,0.004549,0.998998
4,-0.001951,0.009097,0.998998
0,-0.082833,0.006611,0.921081
1,-0.041416,0.003306,0.921081
2,0.000000,0.000000,0.921081
3,0.041416,-0.003306,0.921081
4,0.082833,-0.006611,0.921081
0,0.021410,0.055113,0.959622
1,0.010705,0.027556,0.959622
2,0.000000,0.000000,0.959622
3,-0.010705,-0.027556,0.959622
4,-0.021410,-0.055113,0.959622
0,0.035476,0.030964,0.974312
1,0.017738,0.015482,0.974312
2,0.000000,0.000000,0.974312
3,-0.017738,-0.015482,0.974312
4,-0.035476,-0.030964,0.974312
0,0.030470,-0.020895,0.984165
1,0.015235,-0.010447,0.984165
2,-0.000000,-0.000000,0.984165
3,-0.015235,0.010447,0.984165
4,-0.030470,0.020895,0.984165
0,-0.055310,-0.003226,0.964506
1,-0.027655,-0.001613,0.964506
2,0.000000,-0.000000,0.964506
3,0.027655,0.001613,0.964506
4,0.055310,0.003226,0.964506
0,-0.092894,0.013906,0.899846
1,-0.046447,0.006953,0.899846
2,-0.000000,-0.000000,0.899846
3,0.046447,-0.006953,0.899846
4,0.092894,-0.013906,0.899846
0,0.085186,0.026715,0.909243
1,0.042593,0.013358,0.909243
2,0.000000,-0.000000,0.909243
3,-0.042593,-0.013358,0.909243
4,-0.085186,-0.026715,0.909243
0,0.064303,0.000328,0.952321
1,0.032152,0.000164,0.952321
2,-0.000000,0.000000,0.952321
3,-0.032152,-0.000164,0.952321
4,-0.064303,-0.000328,0.952321
0,-0.032567,-0.085650,0.904536
1,-0.016283,-0.042825,0.904536
2,-0.000000,0.000000,0.904536
3,0.016283,0.042825,0.904536
4,0.032567,0.085650,0.904536
0,-0.013496,0.003310,0.997762
1,-0.006748,0.001655,0.997762
2,0.000000,0.000000,0.997762
3,0.006748,-0.001655,0.997762
4,0.013496,-0.003310,0.997762
0,0.039798,0.017716,0.978002
1,0.019899,0.008858,0.978002
2,0.000000,-0.000000,0.978002
3,-0.019899,-0.008858,0.978002
4,-0.039798,-0.017716,0.978002
0,0.089742,-0.025739,0.901017
1,0.044871,-0.012870,0.901017
2,-0.000000,0.000000,0.901017
3,-0.044871,0.012870,0.901017
4,-0.089742,0.025739,0.901017
0,-0.039324,-0.061323,0.939025
1,-0.019662,-0.030662,0.939025
2,-0.000000,-0.000000,0.939025
3,0.019662,0.030662,0.939025
4,0.039324,0.061323,0.939025
0,0.014472,-0.028913,0.987870
1,0.007236,-0.014457,0.987870
2,0.000000,-0.000000,0.987870
3,-0.007236,0.014457,0.987870
4,-0.014472,0.028913,0.987870
0,-0.047279,0.022686,0.968178
1,-0.023640,0.011343,0.968178
2,0.000000,0.000000,0.968178
3,0.023640,-0.011343,0.968178
4,0.047279,-0.022686,0.968178
0,0.016140,-0.084718,0.915148
1,0.008070,-0.042359,0.915148
2,-0.000000,0.000000,0.915148
3,-0.008070,0.042359,0.915148
4,-0.016140,0.084718,0.915148
0,-0.063136,0.006502,0.953537
1,-0.031568,0.003251,0.953537
2,0.000000,0.000000,0.953537
3,0.031568,-0.003251,0.953537
4,0.063136,-0.006502,0.953537
0,0.035113,0.005056,0.985399
1,0.017556,0.002528,0.985399
2,0.000000,-0.000000,0.985399
3,-0.017556,-0.002528,0.985399
4,-0.035113,-0.005056,0.985399
0,-0.051148,-0.045295,0.946264
1,-0.025574,-0.022647,0.946264
2,-0.000000,0.000000,0.946264
3,0.025574,0.022647,0.946264
4,0.051148,0.045295,0.946264
0,0.077268,0.040993,0.912783
1,0.038634,0.020496,0.912783
2,-0.000000,-0.000000,0.912783
3,-0.038634,-0.020496,0.912783
4,-0.077268,-0.040993,0.912783
0,-0.037864,-0.044221,0.960841
1,-0.018932,-0.022111,0.960841
2,0.000000,-0.000000,0.960841
3,0.018932,0.022111,0.960841
4,0.037864,0.044221,0.960841
0,0.041897,-0.071015,0.922270
1,0.020948,-0.035507,0.922270
2,0.000000,-0.000000,0.922270
3,-0.020948,0.035507,0.922270
4,-0.041897,0.071015,0.922270
0,0.002773,0.003505,0.999769
1,0.001387,0.001753,0.999769
2,-0.000000,0.000000,0.999769
3,-0.001387,-0.001753,0.999769
4,-0.002773,-0.003505,0.999769
0,-0.007230,-0.082378,0.921824
1,-0.003615,-0.041189,0.921824
2,-0.000000,-0.000000,0.921824
3,0.003615,0.041189,0.921824
4,0.007230,0.082378,0.921824
0,-0.029516,-0.001042,0.989878
1,-0.014758,-0.000521,0.989878
2,-0.000000,-0.000000,0.989878
3,0.014758,0.000521,0.989878
4,0.029516,0.001042,0.989878
0,0.022173,0.084847,0.912340
1,0.011087,0.042424,0.912340
2,-0.000000,-0.000000,0.912340
3,-0.011087,-0.042424,0.912340
4,-0.022173,-0.084847,0.912340
0,0.012748,-0.016841,0.994825
1,0.006374,-0.008421,0.994825
2,0.000000,-0.000000,0.994825
3,-0.006374,0.008421,0.994825
4,-0.012748,0.016841,0.994825
0,-0.010952,-0.010635,0.997299
1,-0.005476,-0.005318,0.997299
2,0.000000,0.000000,0.997299
3,0.005476,0.005318,0.997299
4,0.010952,0.010635,0.997299
0,-0.038767,0.074489,0.919447
1,-0.019384,0.037244,0.919447
2,-0.000000,-0.000000,0.919447
3,0.019384,-0.037244,0.919447
4,0.038767,-0.074489,0.919447
0,0.014007,-0.058703,0.957946
1,0.007003,-0.029352,0.957946
2,-0.000000,-0.000000,0.957946
3,-0.007003,0.029352,0.957946
4,-0.014007,0.058703,0.957946
0,0.014993,0.041387,0.977540
1,0.007496,0.020693,0.977540
2,-0.000000,-0.000000,0.977540
3,-0.007496,-0.020693,0.977540
4,-0.014993,-0.041387,0.977540
0,-0.056985,0.045821,0.938574
1,-0.028493,0.022910,0.938574
2,-0.000000,0.000000,0.938574
3,0.028493,-0.022910,0.938574
4,0.056985,-0.045821,0.938574
0,-0.049928,0.017239,0.967717
1,-0.024964,0.008620,0.967717
2,0.000000,0.000000,0.967717
3,0.024964,-0.008620,0.967717
4,0.049928,-0.017239,0.967717
0,-0.003273,-0.078667,0.928978
1,-0.001636,-0.039333,0.928978
2,0.000000,-0.000000,0.928978
3,0.001636,0.039333,0.928978
4,0.003273,0.078667,0.928978
0,0.080582,-0.031371,0.914706
1,0.040291,-0.015685,0.914706
2,0.000000,0.000000,0.914706
3,-0.040291,0.015686,0.914706
4,-0.080582,0.031371,0.914706
0,0.026603,-0.040695,0.972623
1,0.013302,-0.020348,0.972623
2,-0.000000,0.000000,0.972623
3,-0.013302,0.020348,0.972623
4,-0.026603,0.040695,0.972623
0,0.090612,0.010928,0.905270
1,0.045306,0.005464,0.905270
2,-0.000000,-0.000000,0.905270
3,-0.045306,-0.005464,0.905270
4,-0.090612,-0.010928,0.905270
0,-0.022653,0.051990,0.962825
1,-0.011327,0.025995,0.962825
2,-0.000000,-0.000000,0.962825
3,0.011327,-0.025995,0.962825
4,0.022653,-0.051990,0.962825
0,0.051210,-0.051165,0.939777
1,0.025605,-0.025583,0.939777
2,0.000000,-0.000000,0.939777
3,-0.025605,0.025583,0.939777
4,-0.051210,0.051165,0.939777
0,0.014528,-0.087099,0.911160
1,0.007264,-0.043549,0.911160
2,0.000000,-0.000000,0.911160
3,-0.007264,0.043549,0.911160
4,-0.014528,0.087099,0.911160
0,-0.006943,-0.062559,0.954296
1,-0.003471,-0.031280,0.954296
2,0.000000,0.000000,0.954296
3,0.003471,0.031280,0.954296
4,0.006943,0.062559,0.954296
0,-0.060698,-0.044522,0.934968
1,-0.030349,-0.022261,0.934968
2,-0.000000,-0.000000,0.934968
3,0.030349,0.022261,0.934968
4,0.060698,0.044522,0.934968
0,-0.090676,-0.001114,0.906447
1,-0.045338,-0.000557,0.906447
2,-0.000000,0.000000,0.906447
3,0.045338,0.000557,0.906447
4,0.090676,0.001114,0.906447
0,0.004348,-0.045003,0.976310
1,0.002174,-0.022502,0.976310
2,0.000000,-0.000000,0.976310
3,-0.002174,0.022502,0.976310
4,-0.004348,0.045003,0.976310
0,-0.064560,0.068517,0.899408
1,-0.032280,0.034259,0.899408
2,0.000000,0.000000,0.899408
3,0.032280,-0.034259,0.899408
4,0.064560,-0.068517,0.899408
0,0.066013,0.033100,0.937370
1,0.033007,0.016550,0.937370
2,-0.000000,-0.000000,0.937370
3,-0.033007,-0.016550,0.937370
4,-0.066013,-0.033100,0.937370
0,0.026906,-0.062267,0.947019
1,0.013453,-0.031133,0.947019
2,-0.000000,0.000000,0.947019
3,-0.013453,0.031133,0.947019
4,-0.026906,0.062267,0.947019
0,-0.069551,0.038319,0.927783
1,-0.034776,0.019159,0.927783
2,0.000000,-0.000000,0.927783
3,0.034776,-0.019159,0.927783
4,0.069551,-0.038319,0.927783
0,0.023701,-0.014283,0.991115
1,0.011851,-0.007141,0.991115
2,0.000000,0.000000,0.991115
3,-0.011851,0.007141,0.991115
4,-0.023701,0.014283,0.991115
0,-0.031234,-0.070029,0.932569
1,-0.015617,-0.035014,0.932569
2,0.000000,0.000000,0.932569
3,0.015617,0.035014,0.932569
4,0.031234,0.070029,0.932569
0,0.091091,-0.011783,0.904096
1,0.045546,-0.005892,0.904096
2,0.000000,0.000000,0.904096
3,-0.045546,0.005892,0.904096
4,-0.091091,0.011783,0.904096
0,-0.061151,-0.035887,0.942188
1,-0.030575,-0.017943,0.942188
2,0.000000,0.000000,0.942188
3,0.030575,0.017943,0.942188
4,0.061151,0.035887,0.942188
