x,y,z,dx,dy,dz,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
0.017113780748,-0.0541690794114,4.03,-0.0356868390556,0.106730951197,0.993647298379,0.547939472653,0.26574093576,0.379495543382,0.440210550153,0.478848116958,0.501081938666,0.509667251562,0.506600952935,0.492384695879,0.461898227782,0.129453639511,0.0450584371763,0.000630352152837,2.377321684e-07,2.67242467014e-11,4.90002059034e-14,6.80600387469e-18,5.77359019215e-22,3.32158922204e-25,1.10438821058e-28,1.57226806329e-31,2.65062828895e-34,3.16190150342e-37,7.41669949166e-40,8.76615288053e-43
-0.0420132583309,-0.0477152145424,4.03,0.0828328361329,0.096952394977,0.991836152984,0.505480060368,0.221047300976,0.328215319036,0.383820933175,0.415862106476,0.429049100411,0.424668968584,0.398101900923,0.106933824447,0.00386640168683,1.14603217091e-06,4.80712280607e-10,4.64897947254e-13,1.71609351499e-15,1.72262584035e-18,6.95488346899e-22,4.18498503151e-25,2.43384361694e-29,1.14609854766e-33,1.63284606276e-37,1.59909551522e-43,4.49235649262e-49,2.60075357068e-53,5.34154326702e-57,2.51025905768e-60
0.0111571207472,-0.0773508862539,4.03,-0.024371458754,0.155746328659,0.987496386377,0.364429845803,0.108118184388,0.196389150665,0.25140711951,0.288300970127,0.30793366879,0.305210361992,0.0394845352599,0.00348882267219,0.000748709605604,7.48148512606e-05,9.30143429589e-06,3.82483793059e-08,1.11844215448e-09,3.06725644907e-11,3.21713317537e-14,4.15576389589e-18,2.32121464835e-23,1.86609697595e-28,1.80404836075e-33,6.88142745576e-41,9.63878903417e-49,3.8820619738e-56,3.19912094803e-64,3.1678370815e-71
0.00986736375186,0.0340234779617,4.03,-0.0206958258106,-0.0687116541503,0.997421872318,0.642501563794,0.375372673864,0.484356497987,0.534784695489,0.560704293755,0.565124086157,0.475861699456,0.0758436284115,0.0286880479928,0.00277593694768,6.70793831803e-05,3.73929406738e-06,3.94718062722e-07,6.40898934346e-09,3.03307977276e-11,1.71383559151e-13,2.60516812012e-16,4.96642788046e-19,1.14243861098e-21,2.79790674828e-25,9.3483386992e-29,2.12635609297e-31,6.75827124374e-34,2.72173468988e-36,2.23081166271e-38
-0.0682408052355,0.0244372017577,4.03,0.138573432499,-0.0502834148923,0.98907481112,0.464965169,0.186742080997,0.297807594088,0.365875220159,0.415731789113,0.451520957778,0.475344387917,0.489171789164,0.494409349272,0.492194128737,0.483384881363,0.468441288933,0.446611319549,0.400488120719,0.0355629713588,0.00304716866521,0.000469651872842,5.65994032167e-07,1.31239795543e-09,1.54665748515e-12,1.12033448684e-14,1.01553524561e-16,1.42147783599e-18,1.2914816152e-20,3.68726981918e-23
-0.0233872287988,-0.0288494230871,4.03,0.0470451971115,0.057850585529,0.997216154694,0.683984411513,0.434723651622,0.547272763599,0.605138328898,0.643488926193,0.668890940198,0.684401236087,0.692180997933,0.693582909353,0.689563542471,0.680789672361,0.667680216701,0.650299296131,0.62791456539,0.596104660435,0.154519228986,0.0129219324919,0.000614130619895,3.64536301206e-06,1.25155450401e-08,1.90059487252e-10,3.2341270494e-12,7.19799854088e-14,2.09525243908e-15,4.89257041716e-17
-0.00404178148922,-0.0122542974229,4.03,0.00843493652703,0.0242089000236,0.999671336493,0.865672242293,0.728803633149,0.795417083611,0.826390712742,0.845931722189,0.858496763888,0.866046061246,0.86982513554,0.870561830463,0.868730700547,0.864632462909,0.858425613545,0.850070275762,0.839053933924,0.822372959816,0.404757785446,0.166815006507,0.0957759573362,0.0285138016617,0.00947679206203,0.003555545609,0.000381607081421,5.82437828703e-05,1.45868825089e-05,1.89285622578e-06
-0.0745651567495,-0.0297392145556,4.03,0.146197056845,0.0593211063429,0.98747527914,0.370064359897,0.113119367947,0.206963719105,0.269757719951,0.317557592838,0.352372081229,0.375316660564,0.387926720063,0.391474397049,0.387133384014,0.375889330862,0.358342403492,0.333474152167,0.143261631945,0.043033988731,0.000122536928066,4.30234396689e-06,9.89261469149e-09,5.89264417494e-12,6.66256107741e-16,7.70353287534e-20,1.76989052362e-23,5.35662713058e-27,3.15442357161e-30,5.66508267641e-34
0.0633883591162,-0.0273722817394,4.03,-0.125961213228,0.0596194249746,0.990242039568,0.196302827128,0.0250138299775,0.057153511706,0.0668715155747,0.0113499385599,0.000206949264438,7.72473366784e-12,8.94173415671e-22,4.94105020031e-33,3.39100946303e-43,9.00384034246e-52,3.62169766787e-59,7.60665997514e-66,1.22241389697e-72,4.52531199896e-79,2.17358604007e-85,1.0426529512e-90,1.55060911904e-95,5.08894863444e-101,3.91554598447e-106,4.69745554041e-111,1.52815014701e-115,4.04164466743e-120,9.06023187673e-125,2.87355671212e-129
0.0369988863624,0.0343683401679,4.03,-0.075603673029,-0.0702611320939,0.994659468331,0.591723086387,0.317755613335,0.43992945306,0.510158474803,0.561608438717,0.600322810449,0.6291567191,0.650284984354,0.66510713877,0.674666483315,0.679765415466,0.68105660276,0.679064804454,0.67421530753,0.666861425288,0.657303166847,0.645792851504,0.632545489443,0.617737106617,0.60148892682,0.583801212739,0.564216237237,0.532937929301,0.177816976523,0.103208859639
